"","t1","t4","t5","t2","t3"
"8503","1","1","1","1","1"
"8504","1","0","0","0","0"
"8505","1","1","0","1","1"
"8506","1","1","1","0","0"
"8507","1","0","1","0","1"
"8508","1","0","0","1","0"
"8509","1","1","1","1","1"
"8510","0","1","0","0","0"
"8511","0","1","0","0","0"
"8512","1","1","1","1","1"
"8513","0","0","0","0","0"
"8514","0","1","0","0","0"
"8515","0","1","1","0","0"
"8516","0","0","0","0","0"
"8517","0","1","0","0","0"
"8518","1","1","1","1","1"
"8519","1","1","0","1","1"
"8520","1","1","1","1","0"
"8521","0","1","1","1","1"
"8522","1","1","0","1","1"
"8523","1","1","1","1","1"
"8524","1","1","1","1","1"
"8525","0","0","1","1","1"
"8526","1","0","0","0","0"
"8527","1","1","0","1","0"
"8528","0","0","0","1","0"
"8529","0","0","0","0","0"
"8530","0","0","0","0","0"
"8531","1","0","0","0","0"
"8532","1","1","1","1","1"
"8533","1","1","1","1","1"
"8534","1","0","0","0","0"
"8535","0","0","1","1","1"
"8536","0","0","0","0","0"
"8537","1","0","0","0","0"
"8538","1","0","1","1","1"
"8539","0","1","1","1","1"
"8540","1","0","0","1","0"
"8541","1","1","1","1","1"
"8542","0","1","0","0","1"
"8543","1","1","0","0","1"
"8544","0","0","0","0","1"
"8545","0","0","1","1","1"
"8546","1","1","1","1","1"
"8547","1","1","1","1","1"
"8548","0","0","0","0","0"
"8549","0","1","1","1","1"
"8550","0","1","1","0","1"
"8551","0","0","0","1","0"
"8552","0","0","1","1","1"
"8553","1","0","1","1","1"
"8554","1","1","1","1","1"
"8555","0","1","1","1","1"
"8556","0","1","1","1","1"
"8557","0","1","1","1","1"
"8558","1","1","1","0","1"
"8559","1","1","1","1","1"
"8560","1","0","1","1","1"
"8561","0","0","1","0","1"
"8562","1","1","0","0","1"
"8563","1","1","1","1","1"
"8564","0","1","0","0","0"
"8565","1","0","0","0","0"
"8566","1","1","1","0","1"
"8567","1","0","1","1","1"
"8568","1","1","0","1","0"
"8569","1","1","0","0","0"
"8570","1","0","1","1","1"
"8571","0","1","1","1","1"
"8572","1","1","1","1","1"
"8573","1","1","1","1","1"
"8574","1","1","1","1","1"
"8575","1","0","1","1","1"
"8576","1","1","0","1","0"
"8577","1","0","1","1","1"
"8578","0","0","1","0","0"
"8579","1","1","1","0","1"
"8580","0","0","0","0","1"
"8581","0","0","1","0","0"
"8582","1","1","1","1","1"
"8583","0","1","1","1","1"
"8584","1","0","1","0","1"
"8585","0","0","0","1","0"
"8586","0","1","0","0","0"
"8587","0","0","1","1","0"
"8588","0","0","0","0","0"
"8589","1","1","1","0","0"
"8590","1","0","1","1","0"
"8591","1","1","1","1","1"
"8592","1","1","0","0","1"
"8593","0","1","0","0","0"
"8594","0","1","1","1","0"
"8595","1","1","0","1","0"
"8596","1","0","1","1","1"
"8597","1","0","1","0","1"
"8598","0","0","1","1","1"
"8599","1","0","0","0","1"
"8600","0","0","0","1","0"
"8601","0","0","1","0","0"
"8602","0","0","0","0","1"
"8603","1","1","0","0","0"
"8604","1","0","0","1","1"
"8605","1","0","0","0","1"
"8606","1","0","1","1","1"
"8607","1","1","1","1","1"
"8608","0","1","1","0","0"
"8609","0","0","1","1","0"
"8610","1","0","1","1","0"
"8611","0","1","0","1","1"
"8612","0","0","1","1","0"
"8613","1","0","0","0","1"
"8614","0","0","1","1","0"
"8615","0","1","1","1","1"
"8616","1","1","1","0","0"
"8617","1","1","0","1","0"
"8618","1","1","1","1","1"
"8619","1","1","1","1","1"
"8620","1","0","1","1","1"
"8621","1","1","1","0","0"
"8622","0","1","1","0","0"
"8623","1","0","1","1","1"
"8624","1","0","1","1","0"
"8625","1","1","1","0","0"
"8626","1","1","0","0","1"
"8627","1","1","0","0","0"
"8628","0","1","1","1","1"
"8629","0","1","1","1","1"
"8630","0","1","1","1","1"
"8631","0","0","0","0","0"
"8632","0","0","0","1","0"
"8633","1","1","1","1","1"
"8634","1","0","1","1","0"
"8635","0","0","0","1","1"
"8636","0","1","1","1","1"
"8637","1","1","1","1","1"
"8638","0","0","0","0","0"
"8639","0","0","1","0","0"
"8640","1","1","1","1","1"
"8641","0","1","0","0","0"
"8642","0","1","1","1","1"
"8643","1","1","0","1","1"
"8644","1","1","1","1","1"
"8645","1","0","1","0","0"
"8646","1","1","0","1","0"
"8647","1","1","0","0","1"
"8648","0","0","1","0","0"
"8649","1","0","0","0","1"
"8650","1","1","1","0","0"
"8651","0","1","1","1","1"
"8652","1","0","0","0","0"
"8653","1","0","1","1","1"
"8654","1","1","1","1","1"
"8655","0","1","1","1","1"
"8656","0","0","0","0","0"
"8657","1","0","1","1","1"
"8658","1","0","1","0","1"
"8659","1","1","1","0","0"
"8660","1","1","0","1","0"
"8661","1","1","0","1","1"
"8662","1","1","1","1","1"
"8663","1","0","1","0","1"
"8664","1","0","0","1","0"
"8665","0","0","1","1","1"
"8666","0","0","0","0","0"
"8667","0","1","1","1","1"
"8668","1","0","0","0","0"
"8669","0","1","0","1","1"
"8670","1","1","1","0","0"
"8671","0","0","1","0","0"
"8672","0","1","1","1","0"
"8673","0","1","1","1","1"
"8674","0","0","1","1","1"
"8675","1","0","0","0","1"
"8676","0","0","0","0","1"
"8677","0","0","1","0","0"
"8678","0","1","1","1","0"
"8679","1","1","1","1","1"
"8680","0","1","1","0","0"
"8681","0","1","0","0","1"
"8682","1","1","1","1","1"
"8683","0","1","0","1","0"
"8684","1","1","0","1","1"
"8685","0","1","0","0","0"
"8686","0","1","1","1","1"
"8687","1","0","1","1","1"
"8688","0","1","1","1","1"
"8689","1","1","1","0","0"
"8690","1","0","0","0","0"
"8691","1","0","0","1","0"
"8692","0","1","1","0","0"
"8693","1","0","1","1","1"
"8694","1","1","1","1","0"
"8695","1","0","1","0","1"
"8696","1","0","0","0","1"
"8697","1","1","0","0","0"
"8698","1","1","0","1","0"
"8699","1","1","1","1","1"
"8700","1","0","0","0","0"
"8701","0","1","0","0","0"
"8702","0","0","1","1","1"
"8703","0","0","0","1","1"
"8704","1","0","1","0","0"
"8705","0","1","1","1","1"
"8706","1","0","1","1","1"
"8707","0","0","1","0","1"
"8708","1","1","0","0","0"
"8709","1","0","1","0","0"
"8710","1","1","0","1","1"
"8711","1","1","1","1","1"
"8712","1","0","1","1","0"
"8713","0","0","1","0","0"
"8714","1","0","0","0","0"
"8715","0","1","0","0","0"
"8716","0","1","0","0","1"
"8717","1","0","1","1","0"
"8718","0","1","0","0","0"
"8719","0","1","1","0","1"
"8720","0","1","1","1","1"
"8721","1","1","0","1","1"
"8722","1","1","0","0","1"
"8723","0","0","0","0","1"
"8724","1","0","0","0","1"
"8725","0","1","1","1","1"
"8726","0","1","1","1","1"
"8727","0","0","1","0","1"
"8728","1","1","1","1","1"
"8729","1","0","1","1","1"
"8730","0","0","0","0","1"
"8731","1","1","1","0","0"
"8732","1","0","0","0","0"
"8733","1","0","1","1","0"
"8734","0","0","1","0","1"
"8735","0","1","1","1","1"
"8736","0","1","1","1","0"
"8737","1","1","1","1","1"
"8738","0","0","1","0","1"
"8739","0","1","0","0","0"
"8740","0","0","1","0","0"
"8741","0","1","1","1","1"
"8742","1","0","0","0","1"
"8743","1","1","1","1","1"
"8744","0","0","0","0","0"
"8745","0","0","1","1","1"
"8746","0","1","1","1","1"
"8747","1","0","0","1","1"
"8748","0","0","0","1","0"
"8749","1","0","0","1","0"
"8750","1","1","1","1","0"
"8751","0","0","1","1","1"
"8752","1","1","1","1","1"
"8753","0","1","0","0","0"
"8754","1","1","1","0","1"
"8755","1","1","1","1","1"
"8756","1","1","0","1","0"
"8757","0","1","1","1","1"
"8758","1","1","0","0","1"
"8759","0","1","0","1","1"
"8760","0","1","0","0","0"
"8761","0","0","0","0","1"
"8762","1","1","0","1","0"
"8763","1","0","0","0","0"
"8764","0","1","1","1","1"
"8765","1","0","0","1","0"
"8766","1","0","1","0","0"
"8767","1","1","1","1","1"
"8768","1","1","1","1","1"
"8769","1","1","0","0","1"
"8770","1","1","1","1","1"
"8771","0","0","0","0","0"
"8772","0","1","0","1","0"
"8773","1","1","1","0","1"
"8774","0","1","1","1","1"
"8775","1","1","0","1","1"
"8776","0","1","1","1","1"
"8777","0","1","0","1","1"
"8778","1","0","0","0","0"
"8779","0","1","1","1","1"
"8780","0","0","0","0","1"
"8781","0","1","1","0","0"
"8782","0","0","0","1","0"
"8783","1","0","1","0","0"
"8784","1","0","0","0","0"
"8785","1","1","1","1","1"
"8786","1","1","1","1","1"
"8787","1","1","0","1","1"
"8788","1","0","0","0","0"
"8789","1","1","0","0","0"
"8790","0","1","1","1","1"
"8791","0","0","1","1","1"
"8792","0","1","0","1","1"
"8793","1","1","1","0","0"
"8794","1","1","1","0","0"
"8795","1","1","1","1","0"
"8796","0","1","1","1","1"
"8797","1","0","1","0","0"
"8798","1","1","1","1","1"
"8799","0","1","0","0","1"
"8800","1","1","1","0","0"
"8801","0","0","0","1","0"
"8802","1","0","0","1","1"
"8803","0","1","1","1","1"
"8804","0","0","1","1","1"
"8805","0","1","1","1","1"
"8806","0","0","0","0","0"
"8807","0","1","1","1","0"
"8808","0","1","1","0","1"
"8809","1","1","1","1","1"
"8810","1","0","0","1","1"
"8811","1","1","0","0","1"
"8812","0","1","1","1","1"
"8813","1","0","0","0","0"
"8814","1","1","0","0","0"
"8815","1","0","1","1","1"
"8816","1","1","1","1","1"
"8817","0","0","1","1","1"
"8818","1","1","1","1","1"
"8819","1","0","1","0","1"
"8820","0","0","0","0","1"
"8821","0","1","0","1","1"
"8822","1","1","0","1","1"
"8823","0","0","0","0","1"
"8824","1","0","1","0","0"
"8825","1","0","0","0","0"
"8826","0","0","1","1","0"
"8827","0","0","0","0","1"
"8828","0","0","1","1","1"
"8829","1","0","0","0","0"
"8830","0","0","1","0","1"
"8831","1","1","0","0","0"
"8832","1","1","1","1","1"
"8833","1","0","0","1","1"
"8834","1","0","1","1","1"
"8835","1","0","1","1","1"
"8836","0","0","0","0","1"
"8837","0","1","1","1","1"
"8838","1","0","0","1","0"
"8839","1","1","0","1","0"
"8840","1","1","0","1","1"
"8841","0","0","0","0","0"
"8842","0","0","0","0","0"
"8843","0","1","0","1","1"
"8844","1","1","1","0","1"
"8845","1","0","1","0","1"
"8846","0","0","0","0","1"
"8847","1","0","0","0","0"
"8848","1","1","1","1","0"
"8849","1","1","0","0","0"
"8850","0","0","1","0","0"
"8851","1","1","1","1","1"
"8852","0","1","1","1","1"
"8853","1","1","1","0","0"
"8854","1","0","1","1","0"
"8855","1","0","1","1","1"
"8856","1","0","1","0","0"
"8857","1","1","1","1","0"
"8858","0","1","1","1","1"
"8859","0","1","0","1","1"
"8860","1","1","0","0","0"
"8861","0","0","0","0","1"
"8862","1","0","0","1","0"
"8863","1","0","1","0","1"
"8864","0","1","0","0","1"
"8865","1","1","1","1","1"
"8866","1","0","0","1","1"
"8867","1","0","1","0","0"
"8868","0","1","1","1","1"
"8869","1","0","0","0","0"
"8870","0","1","1","0","0"
"8871","0","0","1","0","1"
"8872","0","0","0","0","0"
"8873","0","1","1","1","1"
"8874","1","0","1","1","1"
"8875","1","1","1","1","0"
"8876","0","0","1","1","1"
"8877","1","0","1","0","1"
"8878","0","1","0","0","0"
"8879","0","0","0","0","0"
"8880","0","1","1","1","1"
"8881","1","1","1","1","1"
"8882","1","0","1","1","1"
"8883","1","1","1","1","1"
"8884","1","1","1","1","1"
"8885","1","1","0","0","0"
"8886","1","0","1","0","1"
"8887","0","0","1","0","0"
"8888","0","0","0","0","0"
"8889","0","0","0","0","1"
"8890","1","1","0","0","0"
"8891","0","1","1","1","1"
"8892","1","0","0","0","0"
"8893","1","1","1","0","1"
"8894","1","1","0","1","1"
"8895","1","0","0","1","1"
"8896","1","0","1","0","0"
"8897","0","1","0","0","0"
"8898","0","0","0","0","0"
"8899","0","0","0","0","1"
"8900","1","1","1","1","1"
"8901","1","1","0","0","1"
"8902","0","0","0","0","0"
"8903","0","1","1","0","0"
"8904","0","1","0","1","1"
"8905","0","0","0","1","0"
"8906","1","0","0","0","0"
"8907","0","1","0","1","1"
"8908","1","0","0","0","0"
"8909","0","0","1","1","0"
"8910","0","1","0","1","1"
"8911","1","0","1","1","1"
"8912","0","1","1","0","1"
"8913","1","0","0","1","0"
"8914","1","0","0","1","1"
"8915","0","0","1","0","1"
"8916","1","1","0","0","1"
"8917","0","1","0","0","0"
"8918","1","0","1","1","1"
"8919","1","1","0","0","1"
"8920","1","1","1","1","1"
"8921","0","0","1","1","1"
"8922","1","1","0","0","0"
"8923","0","0","0","0","1"
"8924","0","1","0","1","1"
"8925","0","1","1","1","1"
"8926","1","0","1","1","1"
"8927","0","0","0","0","1"
"8928","1","0","1","1","1"
"8929","1","0","0","1","0"
"8930","0","0","1","1","1"
"8931","1","1","1","0","0"
"8932","0","1","1","1","1"
"8933","0","1","0","1","0"
"8934","0","1","0","1","1"
"8935","1","0","0","0","1"
"8936","1","1","0","1","0"
"8937","0","1","0","0","0"
"8938","0","1","1","1","1"
"8939","0","0","0","0","0"
"8940","0","1","0","0","0"
"8941","0","0","1","1","1"
"8942","0","0","1","0","1"
"8943","0","1","1","1","1"
"8944","1","1","1","1","1"
"8945","1","1","1","0","0"
"8946","0","1","1","1","0"
"8947","1","0","1","0","1"
"8948","0","0","1","0","0"
"8949","0","0","1","0","1"
"8950","0","0","0","1","0"
"8951","0","0","0","1","1"
"8952","0","0","1","1","1"
"8953","0","0","1","1","1"
"8954","1","1","1","0","0"
"8955","1","1","0","0","1"
"8956","0","1","1","1","1"
"8957","1","1","1","1","0"
"8958","1","0","0","0","0"
"8959","1","1","1","1","1"
"8960","1","1","1","1","1"
"8961","0","1","1","1","1"
"8962","0","1","1","1","1"
"8963","1","1","1","1","0"
"8964","0","1","0","0","0"
"8965","0","0","1","1","1"
"8966","0","1","1","1","1"
"8967","1","1","1","0","0"
"8968","1","0","1","1","1"
"8969","1","0","1","0","0"
"8970","1","0","1","0","1"
"8971","0","1","1","1","1"
"8972","0","0","0","0","0"
"8973","1","1","1","0","0"
"8974","1","1","0","0","0"
"8975","1","0","1","0","0"
"8976","0","1","0","1","0"
"8977","0","0","1","0","1"
"8978","1","0","0","1","0"
"8979","0","0","0","1","0"
"8980","0","0","1","0","1"
"8981","1","1","1","1","1"
"8982","1","1","1","1","0"
"8983","0","1","1","0","0"
"8984","1","0","0","0","0"
"8985","0","1","0","0","1"
"8986","1","0","0","0","1"
"8987","0","1","0","1","0"
"8988","1","1","1","1","1"
"8989","0","1","1","0","0"
"8990","1","1","1","1","0"
"8991","1","1","0","1","0"
"8992","1","0","1","0","0"
"8993","0","0","1","1","1"
"8994","1","1","1","1","1"
"8995","1","1","0","0","0"
"8996","1","0","0","0","0"
"8997","1","0","0","0","1"
"8998","0","1","0","1","1"
"8999","1","0","0","0","0"
"9000","0","1","1","1","1"
"9001","1","1","1","1","1"
"9002","1","1","0","1","0"
"9003","1","1","1","1","1"
"9004","0","0","1","0","0"
"9005","1","0","1","1","1"
"9006","0","0","0","0","1"
"9007","0","1","0","0","0"
"9008","1","1","0","0","0"
"9009","0","0","0","1","1"
"9010","1","1","1","1","0"
"9011","0","1","1","1","1"
"9012","0","0","0","0","0"
"9013","1","0","1","1","1"
"9014","1","0","0","0","1"
"9015","1","1","1","1","1"
"9016","1","1","1","1","1"
"9017","1","0","0","0","0"
"9018","1","1","1","1","1"
"9019","0","1","1","1","1"
"9020","0","0","1","0","1"
"9021","0","0","1","1","1"
"9022","1","1","1","0","1"
"9023","1","1","1","0","0"
"9024","0","1","0","0","1"
"9025","0","1","0","0","0"
"9026","0","1","0","1","0"
"9027","1","1","0","0","0"
"9028","1","1","1","0","0"
"9029","1","1","0","0","0"
"9030","0","1","1","0","0"
"9031","1","1","1","1","0"
"9032","1","1","1","0","0"
"9033","0","1","0","1","1"
"9034","1","1","1","1","1"
"9035","0","0","1","0","1"
"9036","1","0","0","0","0"
"9037","0","0","0","1","1"
"9038","0","0","0","1","0"
"9039","0","0","1","1","1"
"9040","1","0","1","0","0"
"9041","1","1","1","1","1"
"9042","0","1","0","0","0"
"9043","1","1","0","0","0"
"9044","0","1","1","1","0"
"9045","0","0","1","1","1"
"9046","1","0","0","0","1"
"9047","1","1","0","1","1"
"9048","1","0","0","1","1"
"9049","1","0","0","0","1"
"9050","1","1","1","1","0"
"9051","1","1","1","0","0"
"9052","1","1","1","1","1"
"9053","0","0","0","0","1"
"9054","0","1","1","1","1"
"9055","0","1","0","1","1"
"9056","0","1","1","1","1"
"9057","1","0","1","1","1"
"9058","1","1","1","0","1"
"9059","0","1","0","0","0"
"9060","1","0","1","1","1"
"9061","1","0","0","1","1"
"9062","1","0","0","1","0"
"9063","1","0","1","1","1"
"9064","1","1","0","1","1"
"9065","1","1","0","0","1"
"9066","0","0","0","0","0"
"9067","0","1","1","0","0"
"9068","0","1","0","1","1"
"9069","1","1","1","1","1"
"9070","1","0","1","0","1"
"9071","1","0","1","1","1"
"9072","1","1","1","0","0"
"9073","1","1","1","1","1"
"9074","1","0","0","1","0"
"9075","0","1","1","1","1"
"9076","0","1","1","1","1"
"9077","0","1","1","1","1"
"9078","1","1","1","1","1"
"9079","0","0","0","1","0"
"9080","1","1","1","1","0"
"9081","0","0","0","0","1"
"9082","1","1","0","1","0"
"9083","0","1","0","0","0"
"9084","0","0","1","1","1"
"9085","0","1","0","0","0"
"9086","0","1","1","0","0"
"9087","0","1","0","1","0"
"9088","0","0","0","0","0"
"9089","1","1","0","0","0"
"9090","0","1","0","1","0"
"9091","0","0","0","1","0"
"9092","0","1","0","1","1"
"9093","0","0","0","1","1"
"9094","0","0","1","0","0"
"9095","1","1","0","0","1"
"9096","0","1","1","1","1"
"9097","1","1","1","1","0"
"9098","1","1","0","0","0"
"9099","0","0","0","1","1"
"9100","1","1","1","1","1"
"9101","1","1","1","1","1"
"9102","1","1","1","1","1"
"9103","1","0","1","1","1"
"9104","1","0","0","1","0"
"9105","1","0","1","1","0"
"9106","1","1","1","1","1"
"9107","1","1","0","0","1"
"9108","1","0","0","0","1"
"9109","1","1","0","0","0"
"9110","0","0","1","0","0"
"9111","0","0","0","0","1"
"9112","0","0","1","0","1"
"9113","1","1","0","1","1"
"9114","0","1","1","1","1"
"9115","1","0","0","1","1"
"9116","1","1","0","0","1"
"9117","1","1","1","1","1"
"9118","0","0","0","0","0"
"9119","0","0","0","0","1"
"9120","1","1","0","0","0"
"9121","0","0","0","0","0"
"9122","0","1","1","1","1"
"9123","0","1","1","1","1"
"9124","0","0","1","1","1"
"9125","1","1","0","0","0"
"9126","1","0","1","0","0"
"9127","0","1","0","1","0"
"9128","1","0","1","1","1"
"9129","1","1","1","1","1"
"9130","0","0","0","0","1"
"9131","1","0","0","0","0"
"9132","1","1","0","1","1"
"9133","0","1","1","1","0"
"9134","1","1","0","1","0"
"9135","0","0","0","0","1"
"9136","1","0","1","1","1"
"9137","0","1","1","1","1"
"9138","1","0","0","0","0"
"9139","1","1","1","1","1"
"9140","0","0","0","1","0"
"9141","1","0","1","0","0"
"9142","1","1","0","0","0"
"9143","0","0","1","0","0"
"9144","0","0","1","1","1"
"9145","0","1","0","1","0"
"9146","0","0","0","1","0"
"9147","1","1","0","1","1"
"9148","1","0","1","1","1"
"9149","1","1","0","0","0"
"9150","1","0","0","1","0"
"9151","0","1","0","0","0"
"9152","1","1","0","0","0"
"9153","1","0","0","0","0"
"9154","1","0","0","1","1"
"9155","1","0","0","0","0"
"9156","1","0","0","0","1"
"9157","1","1","0","0","0"
"9158","1","0","1","0","1"
"9159","0","0","0","1","1"
"9160","1","1","1","1","1"
"9161","0","1","0","1","1"
"9162","0","0","1","1","1"
"9163","0","0","1","1","0"
"9164","0","1","1","1","0"
"9165","0","0","1","0","1"
"9166","1","0","1","0","1"
"9167","1","0","1","0","0"
"9168","1","1","1","1","0"
"9169","0","1","1","0","0"
"9170","1","1","1","1","1"
"9171","0","1","1","1","1"
"9172","1","0","0","0","1"
"9173","0","1","1","1","1"
"9174","0","0","0","0","1"
"9175","1","0","1","0","0"
"9176","1","0","0","1","0"
"9177","1","1","0","1","1"
"9178","0","0","1","0","1"
"9179","0","0","1","1","1"
"9180","1","0","1","1","1"
"9181","0","0","0","0","0"
"9182","0","0","1","1","1"
"9183","1","0","0","0","1"
"9184","0","1","1","1","1"
"9185","1","1","1","0","0"
"9186","1","0","0","1","0"
"9187","0","0","1","0","0"
"9188","1","1","1","1","1"
"9189","1","1","0","1","1"
"9190","1","1","1","1","1"
"9191","0","1","0","0","1"
"9192","1","1","0","0","0"
"9193","1","0","0","1","0"
"9194","1","1","0","0","0"
"9195","1","0","1","1","0"
"9196","1","1","1","0","1"
"9197","0","1","1","1","1"
"9198","1","0","1","1","1"
"9199","1","0","0","0","0"
"9200","0","1","1","1","1"
"9201","1","1","1","1","1"
"9202","1","0","0","0","0"
"9203","1","1","0","0","1"
"9204","1","1","1","1","1"
"9205","1","0","1","0","1"
"9206","0","1","0","1","0"
"9207","1","1","1","1","1"
"9208","1","1","1","1","0"
"9209","0","1","1","0","0"
"9210","0","1","1","1","0"
"9211","1","1","1","0","1"
"9212","0","0","0","1","1"
"9213","0","0","1","1","1"
"9214","1","1","1","1","1"
"9215","0","1","1","1","1"
"9216","0","1","1","1","1"
"9217","1","0","0","1","0"
"9218","1","1","1","1","1"
"9219","0","0","1","0","0"
"9220","1","0","1","1","1"
"9221","0","0","0","0","1"
"9222","1","0","1","1","1"
"9223","1","1","0","1","1"
"9224","0","0","1","1","1"
"9225","1","1","1","0","1"
"9226","0","0","1","1","1"
"9227","0","0","1","0","0"
"9228","1","0","1","1","0"
"9229","1","1","0","1","0"
"9230","1","0","1","0","0"
"9231","0","0","1","1","1"
"9232","1","1","1","1","0"
"9233","1","0","0","1","1"
"9234","1","0","0","0","0"
"9235","0","1","0","0","0"
"9236","1","1","0","1","0"
"9237","0","0","1","1","1"
